url,adress
https://spb.hh.ru/vacancy/30344385,"Кировский завод, Санкт-Петербург, улица Маршала Говорова, 29"
https://spb.hh.ru/vacancy/30572082,"Старая Деревня, Санкт-Петербург, улица Савушкина, 112"
https://spb.hh.ru/vacancy/30366580,"Московские ворота, Санкт-Петербург, Лиговский проспект, 254"
https://spb.hh.ru/vacancy/28584366,"Ладожская, Санкт-Петербург, пр. Косыгина, 2к1"
https://spb.hh.ru/vacancy/30260486,"Санкт-Петербург, Сенная площадь, "
https://spb.hh.ru/vacancy/30567913,"Старая Деревня, Санкт-Петербург, улица Оптиков, 4"
https://spb.hh.ru/vacancy/30646905,"Гражданский проспект, Санкт-Петербург, Учительская улица, 2"
https://spb.hh.ru/vacancy/30732216,"Чернышевская, Санкт-Петербург, улица Рылеева, 23"
https://spb.hh.ru/vacancy/30544112,"Ладожская, Санкт-Петербург, Заневский проспект, 71к2"
https://spb.hh.ru/vacancy/30764550,"Санкт-Петербург, Улица Дыбенко, "
https://spb.hh.ru/vacancy/29263511,"Санкт-Петербург, Купчино, посёлок Шушары, жилой комплекс Шушары"
https://spb.hh.ru/vacancy/30518285,"Парк Победы, Санкт-Петербург, Варшавская улица, 23к4"
https://spb.hh.ru/vacancy/30262306,"Чкаловская, Санкт-Петербург, Большая Зеленина улица, 24"
https://spb.hh.ru/vacancy/30663094,"Комендантский проспект, Санкт-Петербург, Комендантский проспект, 67"
https://spb.hh.ru/vacancy/30182850,"Санкт-Петербург, Чернышевская, "
https://spb.hh.ru/vacancy/30350737,"Новочеркасская, Санкт-Петербург, проспект Металлистов, 9В"
https://spb.hh.ru/vacancy/30469455,"Площадь Мужества, Санкт-Петербург, Кондратьевский проспект, 72"
https://spb.hh.ru/vacancy/30026604,"Ладожская, Санкт-Петербург, Ириновский проспект, 2"
https://spb.hh.ru/vacancy/30618734,"Петроградская, Санкт-Петербург, набережная реки Карповки, 19"
https://spb.hh.ru/vacancy/28481921,"Фрунзенская, Санкт-Петербург, улица Красуцкого, 4"
https://spb.hh.ru/vacancy/30305422,"Лесная, Санкт-Петербург, Кантемировская улица, 37"
https://spb.hh.ru/vacancy/30227489,"Московская, Санкт-Петербург, Московский проспект, 212"
https://spb.hh.ru/vacancy/30654913,"Чкаловская, Санкт-Петербург, Ораниенбаумская улица, 27"
https://spb.hh.ru/vacancy/27363030,"Санкт-Петербург, Маяковская, "
https://spb.hh.ru/vacancy/30677569,"Фрунзенская, Санкт-Петербург, набережная Обводного канала, 108"
https://spb.hh.ru/vacancy/30702377,"Невский проспект, Санкт-Петербург, 2 линия"
https://spb.hh.ru/vacancy/26276042,"Бухарестская, Санкт-Петербург, 5 линия, метро Бухарестская"
https://spb.hh.ru/vacancy/30329919,"Василеостровская, Санкт-Петербург, Косая линия, 16"
https://spb.hh.ru/vacancy/30315072,"Площадь Ленина, Санкт-Петербург, Кондратьевский проспект, 38"
https://spb.hh.ru/vacancy/28363200,"Московские ворота, Санкт-Петербург, Московский район, Цветочная улица, 16"
https://spb.hh.ru/vacancy/30586608,"Нарвская, Санкт-Петербург, Химический переулок, 1"
https://spb.hh.ru/vacancy/30581815,"Лесная, Санкт-Петербург, Кантемировская улица, 12"
https://spb.hh.ru/vacancy/30541773,"Петроградская, Санкт-Петербург, улица Рентгена, 7"
https://spb.hh.ru/vacancy/29410155,"Гражданский проспект, Санкт-Петербург, Гражданский проспект, 107"
https://spb.hh.ru/vacancy/30713192,"Звёздная, Санкт-Петербург, 2 линия, метро Звёздная"
https://spb.hh.ru/vacancy/30436446,"Обухово, Санкт-Петербург, проспект Александровской Фермы, 29"
https://spb.hh.ru/vacancy/25627499,"Санкт-Петербург, Невский проспект, "
https://spb.hh.ru/vacancy/30664587,"Парнас, Санкт-Петербург, 2 линия, метро Парнас"
https://spb.hh.ru/vacancy/29704352,"Волковская, Санкт-Петербург, Средняя улица, 6"
https://spb.hh.ru/vacancy/30435929,"Гостиный двор, Санкт-Петербург, Садовая улица, 28-30к1"
https://spb.hh.ru/vacancy/30375193,"Санкт-Петербург, Ладожская, "
https://spb.hh.ru/vacancy/30354510,"Ладожская, Санкт-Петербург"
https://spb.hh.ru/vacancy/30501605,"Парк Победы, Санкт-Петербург, Бассейная улица, 73"
https://spb.hh.ru/vacancy/30767904,"Беговая, Санкт-Петербург, улица Савушкина, 126"
https://spb.hh.ru/vacancy/30414710,"Санкт-Петербург, Чкаловская, "
https://spb.hh.ru/vacancy/30520133,"Санкт-Петербург, Пионерская, "
https://spb.hh.ru/vacancy/28738966,"Бухарестская, Санкт-Петербург, Пражская улица, 10"
https://spb.hh.ru/vacancy/30145065,"Обводный Канал, Санкт-Петербург, набережная Обводного канала, 74"
https://spb.hh.ru/vacancy/25660909,"Василеостровская, Санкт-Петербург, 13-я линия В.О., 14"
https://spb.hh.ru/vacancy/30089902,"Московские ворота, Санкт-Петербург, Барклаевская улица, 6"
https://spb.hh.ru/vacancy/28873578,"Площадь Ленина, Санкт-Петербург, Свердловская набережная, 44Д"
https://spb.hh.ru/vacancy/30474884,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8к3"
https://spb.hh.ru/vacancy/30743961,"Санкт-Петербург, Политехническая, "
https://spb.hh.ru/vacancy/30544016,"Проспект Большевиков, Санкт-Петербург, улица Ворошилова, 2"
https://spb.hh.ru/vacancy/30684393,"Нарвская, Санкт-Петербург, Промышленная, 19"
https://spb.hh.ru/vacancy/30518386,"Ладожская, Санкт-Петербург, Химиков, 26"
https://spb.hh.ru/vacancy/30569130,"Старая Деревня, Санкт-Петербург, Стародеревенская улица, 11А"
https://spb.hh.ru/vacancy/28917944,"Московская, Санкт-Петербург, Московский проспект, 212"
https://spb.hh.ru/vacancy/25992843,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8к3"
https://spb.hh.ru/vacancy/29404823,"Электросила, Санкт-Петербург, улица Решетникова, 14"
https://spb.hh.ru/vacancy/30321992,"Старая Деревня, Санкт-Петербург, улица Оптиков, 4"
https://spb.hh.ru/vacancy/30456007,"Василеостровская, Санкт-Петербург, 13-я линия В.О., 14"
https://spb.hh.ru/vacancy/29408132,"Василеостровская, Санкт-Петербург, 18-я линия В.О., 29"
https://spb.hh.ru/vacancy/29609733,"Невский проспект, Санкт-Петербург, Невский проспект, 30"
https://spb.hh.ru/vacancy/30639505,"Кировский завод, Санкт-Петербург, Стачек, 47"
https://spb.hh.ru/vacancy/30478732,"Санкт-Петербург, Парнас, деревня Порошкино"
https://spb.hh.ru/vacancy/30658242,"Чернышевская, Санкт-Петербург, Литейный проспект, 26"
https://spb.hh.ru/vacancy/30661255,"Технологический институт, Санкт-Петербург, 6-я Красноармейская улица, 7"
